ticker,entry_date,final_exit_date,entry_price,exit_price,total_shares,total_pnl,exit_phases,entry_signal,hold_days,r_multiple,return_pct,outcome_category,is_winner,was_stopped_out,hit_tp1,hit_tp2,had_runner
AAP,2018-07-18,2018-07-18,48.79999923706055,43.0,87.0,-504.5999336242676,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAPB,2018-07-18,2018-07-18,48.79999923706055,43.0,87.0,-504.5999336242676,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAPL,2018-07-18,2018-07-18,48.79999923706055,43.0,87.0,-504.5999336242676,STOP,MOMENTUM,0,0.0,-11.8852445240528,SMALL_WIN,False,True,False,False,False
AAUC,2024-08-05,2024-08-05,24.214208602905277,22.378969192504883,149.0,-273.4506721496582,STOP,MOMENTUM,0,0.0,-7.57918394318365,SMALL_WIN,False,True,False,False,False
AAUM,2024-08-05,2024-08-05,24.214208602905277,22.378969192504883,149.0,-273.4506721496582,STOP,MOMENTUM,0,0.0,-7.57918394318365,SMALL_WIN,False,True,False,False,False
ABCB,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,565.0,-293.7999892234802,STOP,MOMENTUM,0,0.0,-11.063829830406263,SMALL_WIN,False,True,False,False,False
ABCL,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,565.0,-293.7999892234802,STOP,MOMENTUM,0,0.0,-11.063829830406263,SMALL_WIN,False,True,False,False,False
ABCS,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,565.0,-293.7999892234802,STOP,MOMENTUM,0,0.0,-11.063829830406263,SMALL_WIN,False,True,False,False,False
ABEO,2023-11-08,2023-11-08,4.699999809265137,4.179999828338623,565.0,-293.7999892234802,STOP,MOMENTUM,0,0.0,-11.063829830406263,SMALL_WIN,False,True,False,False,False
ABEV,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,862.0,138.08284330368042,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABEV,2021-12-01,2021-12-01,2.344315767288208,2.192812204360962,863.0,-130.74757480621338,STOP,MOMENTUM,0,0.0,-6.462591987021363,SMALL_WIN,False,True,False,False,False
ABFL,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,862.0,138.08284330368042,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABFL,2021-12-01,2021-12-01,2.344315767288208,2.192812204360962,863.0,-130.74757480621338,STOP,MOMENTUM,0,0.0,-6.462591987021363,SMALL_WIN,False,True,False,False,False
ABG,2021-11-03,2021-11-03,2.344315767288208,2.504504680633545,862.0,138.08284330368042,TP1,MOMENTUM,0,0.0,6.833077505196143,SMALL_WIN,True,False,True,False,False
ABG,2021-12-01,2021-12-01,2.344315767288208,2.192812204360962,863.0,-130.74757480621338,STOP,MOMENTUM,0,0.0,-6.462591987021363,SMALL_WIN,False,True,False,False,False
ABVC,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,140.0,-322.9061889648437,STOP,MOMENTUM,0,0.0,-6.155450609835802,SMALL_WIN,False,True,False,False,False
ACA,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,140.0,-322.9061889648437,STOP,MOMENTUM,0,0.0,-6.155450609835802,SMALL_WIN,False,True,False,False,False
ACAD,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,140.0,-322.9061889648437,STOP,MOMENTUM,0,0.0,-6.155450609835802,SMALL_WIN,False,True,False,False,False
ACB,2019-06-12,2019-06-12,37.47041320800781,35.1639404296875,140.0,-322.9061889648437,STOP,MOMENTUM,0,0.0,-6.155450609835802,SMALL_WIN,False,True,False,False,False
ACCL,2019-12-10,2019-12-10,50.47999954223633,46.2599983215332,74.0,-312.28009033203125,STOP,MOMENTUM,0,0.0,-8.35974892823102,SMALL_WIN,False,True,False,False,False
ACFN,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,35.0,131.73065185546875,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACFN,2022-04-11,2022-04-11,59.15810775756836,55.80441284179688,35.0,-117.37932205200195,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACGL,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,35.0,131.73065185546875,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACGL,2022-04-11,2022-04-11,59.15810775756836,55.80441284179688,35.0,-117.37932205200195,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACGLO,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,35.0,131.73065185546875,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACGLO,2022-04-11,2022-04-11,59.15810775756836,55.80441284179688,35.0,-117.37932205200195,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ACH,2022-04-05,2022-04-05,59.15810775756836,62.92184066772461,35.0,131.73065185546875,TP1,MOMENTUM,0,0.0,6.362159056168829,SMALL_WIN,True,False,True,False,False
ACH,2022-04-11,2022-04-11,59.15810775756836,55.80441284179688,35.0,-117.37932205200195,STOP,MOMENTUM,0,0.0,-5.66903682841754,SMALL_WIN,False,True,False,False,False
ADBE,2023-05-26,2023-05-26,392.05999755859375,415.3900146484375,6.0,139.9801025390625,TP1,MOMENTUM,0,0.0,5.950624199133465,SMALL_WIN,True,False,True,False,False
ADBE,2023-05-30,2023-05-30,392.05999755859375,429.4474792480469,3.0,112.16244506835938,TP2,MOMENTUM,0,0.0,9.536163322519412,SMALL_WIN,True,False,False,True,False
ADBE,2023-07-06,2023-07-06,392.05999755859375,481.2900085449219,3.0,267.6900329589844,RUNNER,MOMENTUM,0,0.0,22.75927448400104,SMALL_WIN,True,False,False,False,True
ADBG,2023-05-26,2023-05-26,392.05999755859375,415.3900146484375,6.0,139.9801025390625,TP1,MOMENTUM,0,0.0,5.950624199133465,SMALL_WIN,True,False,True,False,False
ADBG,2023-05-30,2023-05-30,392.05999755859375,429.4474792480469,3.0,112.16244506835938,TP2,MOMENTUM,0,0.0,9.536163322519412,SMALL_WIN,True,False,False,True,False
ADBG,2023-07-06,2023-07-06,392.05999755859375,481.2900085449219,3.0,267.6900329589844,RUNNER,MOMENTUM,0,0.0,22.75927448400104,SMALL_WIN,True,False,False,False,True
ADM,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,98.0,188.16000747680664,TP1,MOMENTUM,0,0.0,9.891808817040946,SMALL_WIN,True,False,True,False,False
ADM,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,59.0,200.4082202911377,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADM,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,40.0,72.39997863769531,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADMA,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,98.0,188.16000747680664,TP1,MOMENTUM,0,0.0,9.891808817040946,SMALL_WIN,True,False,True,False,False
ADMA,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,59.0,200.4082202911377,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADMA,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,40.0,72.39997863769531,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADME,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,98.0,188.16000747680664,TP1,MOMENTUM,0,0.0,9.891808817040946,SMALL_WIN,True,False,True,False,False
ADME,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,59.0,200.4082202911377,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADME,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,40.0,72.39997863769531,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADNT,2020-10-05,2020-10-05,19.40999984741211,21.32999992370605,98.0,188.16000747680664,TP1,MOMENTUM,0,0.0,9.891808817040946,SMALL_WIN,True,False,True,False,False
ADNT,2020-10-21,2020-10-21,19.40999984741211,22.80674934387207,59.0,200.4082202911377,TP2,MOMENTUM,0,0.0,17.4999975433428,SMALL_WIN,True,False,False,True,False
ADNT,2020-10-30,2020-10-30,19.40999984741211,21.21999931335449,40.0,72.39997863769531,RUNNER,MOMENTUM,0,0.0,9.325087481562788,SMALL_WIN,True,False,False,False,True
ADP,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,14.0,132.59646606445312,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADP,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,8.0,151.3177490234375,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADP,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,6.0,69.28921508789062,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADPT,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,14.0,132.59646606445312,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADPT,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,8.0,151.3177490234375,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADPT,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,6.0,69.28921508789062,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADPV,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,14.0,132.59646606445312,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADPV,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,8.0,151.3177490234375,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADPV,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,6.0,69.28921508789062,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
ADS-DE,2022-03-29,2022-03-29,198.184326171875,207.65550231933597,14.0,132.59646606445312,TP1,MOMENTUM,0,0.0,4.778973357987491,SMALL_WIN,True,False,True,False,False
ADS-DE,2022-04-04,2022-04-04,198.184326171875,217.0990447998047,8.0,151.3177490234375,TP2,MOMENTUM,0,0.0,9.54400329899244,SMALL_WIN,True,False,False,True,False
ADS-DE,2022-04-18,2022-04-18,198.184326171875,209.73252868652344,6.0,69.28921508789062,RUNNER,MOMENTUM,0,0.0,5.827000922683098,SMALL_WIN,True,False,False,False,True
AEM,2023-05-11,2023-05-11,56.86787033081055,53.459564208984375,84.0,-286.29771423339844,STOP,MOMENTUM,0,0.0,-5.993377459010593,SMALL_WIN,False,True,False,False,False
AEON,2021-11-26,2021-11-26,25.48942756652832,23.73642349243164,141.0,-247.17357444763184,STOP,MOMENTUM,0,0.0,-6.8773771773464745,SMALL_WIN,False,True,False,False,False
AERO,2022-08-22,2022-08-22,47.709205627441406,45.36537551879883,96.0,-225.0076904296875,STOP,MOMENTUM,0,0.0,-4.912741844719487,SMALL_WIN,False,True,False,False,False
AERO,2023-03-06,2023-03-06,64.4556655883789,60.64562225341797,72.0,-274.3231201171875,STOP,MOMENTUM,0,0.0,-5.911106960390884,SMALL_WIN,False,True,False,False,False
AERT,2022-08-22,2022-08-22,47.709205627441406,45.36537551879883,96.0,-225.0076904296875,STOP,MOMENTUM,0,0.0,-4.912741844719487,SMALL_WIN,False,True,False,False,False
AERT,2023-03-06,2023-03-06,64.4556655883789,60.64562225341797,72.0,-274.3231201171875,STOP,MOMENTUM,0,0.0,-5.911106960390884,SMALL_WIN,False,True,False,False,False
AGL,2023-03-10,2023-03-10,24.46999931335449,22.84000015258789,136.0,-221.6798858642578,STOP,MOMENTUM,0,0.0,-6.661214575012392,SMALL_WIN,False,True,False,False,False
AGRW,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,28.0,-351.40008544921875,STOP,MOMENTUM,0,0.0,-8.854241967955252,SMALL_WIN,False,True,False,False,False
AGRZ,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,28.0,-351.40008544921875,STOP,MOMENTUM,0,0.0,-8.854241967955252,SMALL_WIN,False,True,False,False,False
AGX,2022-12-16,2022-12-16,70.4000015258789,80.69642639160156,15.0,154.44637298583984,TP2,MOMENTUM,0,0.0,14.625603185445543,SMALL_WIN,True,False,False,True,False
AGX,2022-12-19,2022-12-19,70.4000015258789,77.94999694824219,26.0,196.2998809814453,TP1,MOMENTUM,0,0.0,10.72442508341128,SMALL_WIN,True,False,True,False,False
AGX,2023-01-06,2023-01-06,70.4000015258789,76.36000061035156,11.0,65.55998992919922,RUNNER,MOMENTUM,0,0.0,8.465907606950509,SMALL_WIN,True,False,False,False,True
AGX,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,28.0,-351.40008544921875,STOP,MOMENTUM,0,0.0,-8.854241967955252,SMALL_WIN,False,True,False,False,False
AGYS,2022-12-16,2022-12-16,70.4000015258789,80.69642639160156,15.0,154.44637298583984,TP2,MOMENTUM,0,0.0,14.625603185445543,SMALL_WIN,True,False,False,True,False
AGYS,2022-12-19,2022-12-19,70.4000015258789,77.94999694824219,26.0,196.2998809814453,TP1,MOMENTUM,0,0.0,10.72442508341128,SMALL_WIN,True,False,True,False,False
AGYS,2023-01-06,2023-01-06,70.4000015258789,76.36000061035156,11.0,65.55998992919922,RUNNER,MOMENTUM,0,0.0,8.465907606950509,SMALL_WIN,True,False,False,False,True
AGYS,2024-12-18,2024-12-18,141.74000549316406,129.19000244140625,28.0,-351.40008544921875,STOP,MOMENTUM,0,0.0,-8.854241967955252,SMALL_WIN,False,True,False,False,False
AIXC,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1002.0,-241.03161907196045,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIXI,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1002.0,-241.03161907196045,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIZ,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1002.0,-241.03161907196045,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AIZN,2023-04-24,2023-04-24,5.439110279083252,5.198559761047363,1002.0,-241.03161907196045,STOP,MOMENTUM,0,0.0,-4.42260784748113,SMALL_WIN,False,True,False,False,False
AKAM,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,24.0,130.5,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKAM,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,24.0,-128.16009521484375,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKBA,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,24.0,130.5,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKBA,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,24.0,-128.16009521484375,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKO-A,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,24.0,130.5,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKO-A,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,24.0,-128.16009521484375,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
AKO-B,2022-04-21,2022-04-21,117.62000274658205,123.05750274658205,24.0,130.5,TP1,MOMENTUM,0,0.0,4.622938167851735,SMALL_WIN,True,False,True,False,False
AKO-B,2022-04-29,2022-04-29,117.62000274658205,112.27999877929688,24.0,-128.16009521484375,STOP,MOMENTUM,0,0.0,-4.540047477120411,SMALL_WIN,False,True,False,False,False
ALEC,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,130.0,-323.7002182006836,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALEC,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,114.0,-220.40685653686523,STOP,MOMENTUM,0,0.0,-5.941590116769123,SMALL_WIN,False,True,False,False,False
ALEX,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,130.0,-323.7002182006836,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALEX,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,114.0,-220.40685653686523,STOP,MOMENTUM,0,0.0,-5.941590116769123,SMALL_WIN,False,True,False,False,False
ALG,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,130.0,-323.7002182006836,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALG,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,114.0,-220.40685653686523,STOP,MOMENTUM,0,0.0,-5.941590116769123,SMALL_WIN,False,True,False,False,False
ALGM,2021-11-01,2021-11-01,33.83000183105469,31.34000015258789,130.0,-323.7002182006836,STOP,MOMENTUM,0,0.0,-7.360335630195171,SMALL_WIN,False,True,False,False,False
ALGM,2022-12-15,2022-12-15,32.540000915527344,30.60660743713379,114.0,-220.40685653686523,STOP,MOMENTUM,0,0.0,-5.941590116769123,SMALL_WIN,False,True,False,False,False
ALIT,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,430.0,-275.12879371643066,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALK,2020-07-14,2020-07-14,20.09000015258789,18.748571395874023,198.0,-265.6028938293457,STOP,MOMENTUM,0,0.0,-6.677096797040448,SMALL_WIN,False,True,False,False,False
ALK,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,430.0,-275.12879371643066,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALKS,2020-07-14,2020-07-14,20.09000015258789,18.748571395874023,198.0,-265.6028938293457,STOP,MOMENTUM,0,0.0,-6.677096797040448,SMALL_WIN,False,True,False,False,False
ALKS,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,430.0,-275.12879371643066,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALKT,2023-03-01,2023-03-01,9.559303283691406,8.919468879699707,430.0,-275.12879371643066,STOP,MOMENTUM,0,0.0,-6.693316290982053,SMALL_WIN,False,True,False,False,False
ALL,2020-07-14,2020-07-14,20.09000015258789,18.748571395874023,198.0,-265.6028938293457,STOP,MOMENTUM,0,0.0,-6.677096797040448,SMALL_WIN,False,True,False,False,False
ALLE,2020-07-14,2020-07-14,20.09000015258789,18.748571395874023,198.0,-265.6028938293457,STOP,MOMENTUM,0,0.0,-6.677096797040448,SMALL_WIN,False,True,False,False,False
ALX,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,796.0,-304.6337280273437,STOP,MOMENTUM,0,0.0,-4.280341368359737,SMALL_WIN,False,True,False,False,False
AM,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,796.0,-304.6337280273437,STOP,MOMENTUM,0,0.0,-4.280341368359737,SMALL_WIN,False,True,False,False,False
AMAL,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,796.0,-304.6337280273437,STOP,MOMENTUM,0,0.0,-4.280341368359737,SMALL_WIN,False,True,False,False,False
AMAT,2018-10-12,2018-10-12,8.941008567810059,8.558302879333496,796.0,-304.6337280273437,STOP,MOMENTUM,0,0.0,-4.280341368359737,SMALL_WIN,False,True,False,False,False
AMBO,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,65.0,226.8501091003418,TP1,MOMENTUM,0,0.0,7.23616361515929,SMALL_WIN,True,False,True,False,False
AMBO,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,39.0,201.51165390014648,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBO,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,26.0,-28.59996032714844,RUNNER,MOMENTUM,0,0.0,-2.280734987687062,SMALL_WIN,False,False,False,False,True
AMBP,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,65.0,226.8501091003418,TP1,MOMENTUM,0,0.0,7.23616361515929,SMALL_WIN,True,False,True,False,False
AMBP,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,39.0,201.51165390014648,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBP,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,26.0,-28.59996032714844,RUNNER,MOMENTUM,0,0.0,-2.280734987687062,SMALL_WIN,False,False,False,False,True
AMBR,2020-08-25,2020-08-25,48.22999954223633,51.720001220703125,65.0,226.8501091003418,TP1,MOMENTUM,0,0.0,7.23616361515929,SMALL_WIN,True,False,True,False,False
AMBR,2020-08-26,2020-08-26,48.22999954223633,53.39696502685547,39.0,201.51165390014648,TP2,MOMENTUM,0,0.0,10.713177552685414,SMALL_WIN,True,False,False,True,False
AMBR,2020-09-08,2020-09-08,48.22999954223633,47.130001068115234,26.0,-28.59996032714844,RUNNER,MOMENTUM,0,0.0,-2.280734987687062,SMALL_WIN,False,False,False,False,True
AMLP,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,170.0,-190.69747924804688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AMLX,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,170.0,-190.69747924804688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AMN,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,170.0,-190.69747924804688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AMOD,2024-01-17,2024-01-17,16.024999618530273,14.903249740600586,170.0,-190.69747924804688,STOP,MOMENTUM,0,0.0,-6.9999994048834075,SMALL_WIN,False,True,False,False,False
AOMR,2019-04-16,2019-04-16,30.479999542236328,29.02821350097656,190.0,-275.83934783935547,STOP,MOMENTUM,0,0.0,-4.763077634722456,SMALL_WIN,False,True,False,False,False
APOG,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,13.0,106.00863647460938,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APOG,2024-09-16,2024-09-16,97.56999969482422,116.25,7.0,130.76000213623047,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APOG,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,6.0,1469.820053100586,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APP,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,13.0,106.00863647460938,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APP,2024-09-16,2024-09-16,97.56999969482422,116.25,7.0,130.76000213623047,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APP,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,6.0,1469.820053100586,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APPF,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,13.0,106.00863647460938,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APPF,2024-09-16,2024-09-16,97.56999969482422,116.25,7.0,130.76000213623047,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APPF,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,6.0,1469.820053100586,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
APPN,2024-09-12,2024-09-12,97.56999969482422,105.7245101928711,13.0,106.00863647460938,TP1,MOMENTUM,0,0.0,8.357600208621756,SMALL_WIN,True,False,True,False,False
APPN,2024-09-16,2024-09-16,97.56999969482422,116.25,7.0,130.76000213623047,TP2,MOMENTUM,0,0.0,19.145229438969338,SMALL_WIN,True,False,False,True,False
APPN,2024-12-09,2024-12-09,97.56999969482422,342.5400085449219,6.0,1469.820053100586,RUNNER,MOMENTUM,0,0.0,251.0710357859031,SMALL_WIN,True,False,False,False,True
ARHS,2021-02-03,2021-02-03,317.3999938964844,362.46588134765625,4.0,180.2635498046875,TP2,MOMENTUM,0,0.0,14.198452526079597,SMALL_WIN,True,False,False,True,False
ARHS,2021-02-04,2021-02-04,317.3999938964844,356.6400146484375,7.0,274.6801452636719,TP1,MOMENTUM,0,0.0,12.362955736146207,SMALL_WIN,True,False,True,False,False
ARHS,2021-02-23,2021-02-23,317.3999938964844,345.57000732421875,3.0,84.51004028320312,RUNNER,MOMENTUM,0,0.0,8.875240696104624,SMALL_WIN,True,False,False,False,True
ARI,2021-02-03,2021-02-03,317.3999938964844,362.46588134765625,4.0,180.2635498046875,TP2,MOMENTUM,0,0.0,14.198452526079597,SMALL_WIN,True,False,False,True,False
ARI,2021-02-04,2021-02-04,317.3999938964844,356.6400146484375,7.0,274.6801452636719,TP1,MOMENTUM,0,0.0,12.362955736146207,SMALL_WIN,True,False,True,False,False
ARI,2021-02-23,2021-02-23,317.3999938964844,345.57000732421875,3.0,84.51004028320312,RUNNER,MOMENTUM,0,0.0,8.875240696104624,SMALL_WIN,True,False,False,False,True
ARKF,2021-02-03,2021-02-03,317.3999938964844,362.46588134765625,4.0,180.2635498046875,TP2,MOMENTUM,0,0.0,14.198452526079597,SMALL_WIN,True,False,False,True,False
ARKF,2021-02-04,2021-02-04,317.3999938964844,356.6400146484375,7.0,274.6801452636719,TP1,MOMENTUM,0,0.0,12.362955736146207,SMALL_WIN,True,False,True,False,False
ARKF,2021-02-23,2021-02-23,317.3999938964844,345.57000732421875,3.0,84.51004028320312,RUNNER,MOMENTUM,0,0.0,8.875240696104624,SMALL_WIN,True,False,False,False,True
ARVN,2024-05-30,2024-05-30,35.95000076293945,32.2400016784668,74.0,-274.53993225097656,STOP,MOMENTUM,0,0.0,-10.319885968673644,SMALL_WIN,False,True,False,False,False
ARW,2024-05-30,2024-05-30,35.95000076293945,32.2400016784668,74.0,-274.53993225097656,STOP,MOMENTUM,0,0.0,-10.319885968673644,SMALL_WIN,False,True,False,False,False
ARWR,2024-05-30,2024-05-30,35.95000076293945,32.2400016784668,74.0,-274.53993225097656,STOP,MOMENTUM,0,0.0,-10.319885968673644,SMALL_WIN,False,True,False,False,False
ASA,2024-05-30,2024-05-30,35.95000076293945,32.2400016784668,74.0,-274.53993225097656,STOP,MOMENTUM,0,0.0,-10.319885968673644,SMALL_WIN,False,True,False,False,False
ATAI,2023-11-16,2023-11-16,18.756372451782227,17.67214584350586,171.0,-185.4027500152588,STOP,MOMENTUM,0,0.0,-5.780577300134302,SMALL_WIN,False,True,False,False,False
ATAI,2024-09-11,2024-09-11,17.90511131286621,19.177217483520508,94.0,119.5779800415039,TP1,MOMENTUM,0,0.0,7.104709646458271,SMALL_WIN,True,False,True,False,False
ATAI,2024-09-19,2024-09-19,17.90511131286621,20.78831672668457,56.0,161.45950317382812,TP2,MOMENTUM,0,0.0,16.102694719057975,SMALL_WIN,True,False,False,True,False
