day_idx,col_idx,exit_type_code,exit_price,shares,pnl,entry_day_idx,initial_risk,context_rvol,context_adr,context_volume,entry_score,stop_loss,tp1_target,tp2_target,exit_date,entry_date,symbol,exit_phase,monetary_risk,adjusted_risk_dollars,base_risk_dollars,context_vol,return_pct,entry_price,context_dollar_vol,signal_type,dist_sma20_pct,pattern_confidence,pattern_type,pattern_bonus,stop_distance,stop_distance_pct,risk_per_share,r_multiple,outcome,is_big_win,is_big_loss
74.0,194.0,1.0,273.260009765625,15.0,375.6523736572264,66.0,1000.0,1.1449264287948608,8.15956974029541,3046300.0,0.9649454355239868,227.24600219726562,273.20001220703125,308.9419860839844,2020-04-20,2020-04-07,VRTX,TP1,1000.0,1000.0,1000.0,3046300.0,10.089373487276267,248.21651818847658,756141979.3575562,BREAKOUT,11.410249710083008,0.0,NONE,0.0,66.66666666666667,26.858271622376524,66.66666666666667,0.3756523736572264,WIN,False,False
81.0,174.0,0.0,39.366600036621094,302.0,-1022.9139849548344,71.0,1000.0,1.2842826843261719,5.879093647003174,115810000.0,0.9297749996185303,39.366600036621094,46.81050109863281,52.60020065307617,2020-04-29,2020-04-15,NFLX,STOP,1000.0,1000.0,1000.0,115810000.0,-7.922425031529643,42.75373243713379,4951309753.544464,BREAKOUT,16.377368927001953,0.0,NONE,0.0,3.3112582781456954,7.744957198800494,3.3112582781456954,-1.0229139849548343,LOSS,False,True
82.0,170.0,1.0,171.38966369628906,26.0,400.1961664428711,66.0,1000.0,0.9288358092308044,6.8791093826293945,67111696.0,0.8961718082427979,143.0667724609375,171.38966369628906,193.4185791015625,2020-04-30,2020-04-07,MSFT,TP1,1000.0,1000.0,1000.0,67111696.0,9.866927295336845,155.99750344848633,10469257028.193766,BREAKOUT,9.032601356506348,0.0,NONE,0.0,38.46153846153846,24.655226917935437,38.46153846153846,0.4001961664428711,WIN,False,False
86.0,97.0,0.0,15.140559196472168,723.0,-1028.0135937137609,82.0,1000.0,1.2172669172286987,4.967836380004883,1029400.0,0.8974305987358093,15.149779319763184,18.260114669799805,20.679264068603516,2020-05-06,2020-04-30,CVAT,STOP,1000.0,1000.0,1000.0,1029400.0,-8.584924261760264,16.562431386947633,17049366.869723894,BREAKOUT,5.952615261077881,0.0,NONE,0.0,1.3831258644536653,8.350983210977503,1.3831258644536653,-1.0280135937137609,LOSS,False,True
87.0,180.0,1.0,145.9525909423828,33.0,757.1641947326659,82.0,1000.0,1.036186695098877,4.049577713012695,9891500.0,0.8249166011810303,112.85271453857422,135.04580688476562,152.30711364746094,2020-05-07,2020-04-30,PYPL,TP1,1000.0,1000.0,1000.0,9891500.0,18.652712213279273,123.0082214050293,1216735822.0278473,BREAKOUT,12.011405944824219,0.0,NONE,0.0,30.303030303030305,24.63496338448101,30.303030303030305,0.7571641947326659,WIN,False,False
88.0,175.0,1.0,7.782409191131592,583.0,450.59359141826644,71.0,1000.0,0.7472981214523315,7.94681978225708,530948000.0,0.898838996887207,6.428243637084961,7.70109748840332,8.691095352172852,2020-05-08,2020-04-15,NVDA,TP1,1000.0,1000.0,1000.0,530948000.0,11.026256494918782,7.009521384239196,3721691359.919033,BREAKOUT,12.277366638183594,0.0,NONE,0.0,1.7152658662092624,24.470513351539406,1.7152658662092624,0.45059359141826644,WIN,False,False
91.0,33.0,0.0,116.86119842529297,99.0,-1015.9898127593999,89.0,1000.0,0.7632670402526855,6.339892864227295,127000.0,0.8609684109687805,116.86119842529297,139.42599487304688,156.9763946533203,2020-05-13,2020-05-11,APPHQ,STOP,1000.0,1000.0,1000.0,127000.0,-8.072862575909866,127.12372178649903,16144712.666885378,BREAKOUT,16.932064056396484,0.0,NONE,0.0,10.1010101010101,7.945810552946588,10.1010101010101,-1.0159898127593998,LOSS,False,True
92.0,95.0,0.0,61.120635986328125,190.0,-1022.5044824218749,89.0,1000.0,0.9703536033630371,4.356978416442871,3260000.0,0.8842471241950989,61.120635986328125,72.95419311523438,82.15807342529297,2020-05-14,2020-05-11,CSGP,STOP,1000.0,1000.0,1000.0,3260000.0,-8.092362991672525,66.50223852539062,216797297.59277344,BREAKOUT,6.092482566833496,0.0,NONE,0.0,5.2631578947368425,7.914256739985322,5.2631578947368425,-1.0225044824218747,LOSS,False,True
94.0,175.0,2.0,8.716547966003418,583.0,994.1072913570407,71.0,1000.0,0.7472981214523315,7.94681978225708,530948000.0,0.898838996887207,6.428243637084961,7.70109748840332,8.691095352172852,2020-05-18,2020-04-15,NVDA,TP2,1000.0,1000.0,1000.0,530948000.0,24.319833677300014,7.0113896617889395,3722683318.147514,BREAKOUT,12.277366638183594,0.0,NONE,0.0,1.7152658662092624,24.463992859464273,1.7152658662092624,0.9941072913570407,WIN,False,False
96.0,29.0,2.0,124.89700317382812,41.0,986.755500793457,66.0,1000.0,0.797700822353363,4.545587539672852,115464000.0,0.9047596454620361,92.58964538574219,110.56795501708984,124.55107879638672,2020-05-20,2020-04-07,AMZN,TP2,1000.0,1000.0,1000.0,115464000.0,23.86914218812507,100.82979583740234,11642211546.569824,BREAKOUT,7.066007614135742,0.0,NONE,0.0,24.390243902439025,24.189520270149725,24.390243902439025,0.9867555007934571,WIN,False,False
